地区コード(16進),線区コード(16進),駅順コード(16進),会社名,線区名,駅名
0,99,2e,横浜市交通局,3号,センター北
0,99,30,横浜市交通局,3号,中川
0,99,32,横浜市交通局,3号,あざみ野
0,9a,c,横浜市交通局,4号,日吉
0,9a,e,横浜市交通局,4号,日吉本町
0,9a,10,横浜市交通局,4号,高田
0,9a,12,横浜市交通局,4号,東山田
0,9a,14,横浜市交通局,4号,北山田
0,9a,16,横浜市交通局,4号,センター北
0,9a,18,横浜市交通局,4号,センター南
0,9a,1a,横浜市交通局,4号,都筑ふれあいの丘
0,9a,1c,横浜市交通局,4号,川和町
0,9a,1e,横浜市交通局,4号,中山
0,9d,1,東武鉄道,伊勢崎,浅草
0,9d,2,東武鉄道,伊勢崎,業平橋
0,9d,2,東武鉄道,伊勢崎,とうきょうスカイツリー＋
0,9d,3,東武鉄道,伊勢崎,曳舟
0,9d,4,東武鉄道,伊勢崎,東向島
0,9d,5,東武鉄道,伊勢崎,鐘ケ淵
0,9d,6,東武鉄道,伊勢崎,堀切
0,9d,7,東武鉄道,伊勢崎,牛田
0,9d,8,東武鉄道,伊勢崎,北千住
0,9d,9,東武鉄道,伊勢崎,小菅
0,9d,a,東武鉄道,伊勢崎,五反野
0,9d,b,東武鉄道,伊勢崎,梅島
0,9d,c,東武鉄道,伊勢崎,西新井
0,9d,e,東武鉄道,伊勢崎,竹ノ塚
0,9d,10,東武鉄道,伊勢崎,谷塚
0,9d,11,東武鉄道,伊勢崎,草加
0,9d,12,東武鉄道,伊勢崎,松原団地
0,9d,13,東武鉄道,伊勢崎,新田
0,9d,14,東武鉄道,伊勢崎,蒲生
0,9d,15,東武鉄道,伊勢崎,新越谷
0,9d,16,東武鉄道,伊勢崎,越谷
0,9d,17,東武鉄道,伊勢崎,北越谷
0,9d,19,東武鉄道,伊勢崎,大袋
0,9d,1a,東武鉄道,伊勢崎,せんげん台
0,9d,1b,東武鉄道,伊勢崎,武里
0,9d,1c,東武鉄道,伊勢崎,一ノ割
0,9d,1e,東武鉄道,伊勢崎,春日部
0,9d,1f,東武鉄道,伊勢崎,北春日部
0,9d,20,東武鉄道,伊勢崎,姫宮
0,9d,22,東武鉄道,伊勢崎,東武動物公園
0,9d,24,東武鉄道,伊勢崎,和戸
0,9d,26,東武鉄道,伊勢崎,久喜
0,9d,29,東武鉄道,伊勢崎,鷲宮
0,9d,2b,東武鉄道,伊勢崎,花崎
0,9d,2d,東武鉄道,伊勢崎,加須
0,9d,30,東武鉄道,伊勢崎,南羽生
0,9d,32,東武鉄道,伊勢崎,羽生
0,9d,35,東武鉄道,伊勢崎,川俣
0,9d,36,東武鉄道,伊勢崎,茂林寺前
0,9d,38,東武鉄道,伊勢崎,館林
0,9d,3a,東武鉄道,伊勢崎,多々良
0,9d,3c,東武鉄道,伊勢崎,県
0,9d,3e,東武鉄道,伊勢崎,福居
0,9d,3f,東武鉄道,伊勢崎,東武和泉
0,9d,40,東武鉄道,伊勢崎,足利市
0,9d,41,東武鉄道,伊勢崎,野州山辺
0,9d,43,東武鉄道,伊勢崎,韮川
0,9d,45,東武鉄道,伊勢崎,太田
0,9d,47,東武鉄道,伊勢崎,細谷
0,9d,49,東武鉄道,伊勢崎,木崎
0,9d,4b,東武鉄道,伊勢崎,世良田
0,9d,4d,東武鉄道,伊勢崎,境町
0,9d,4f,東武鉄道,伊勢崎,剛志
0,9d,51,東武鉄道,伊勢崎,新伊勢崎
0,9d,52,東武鉄道,伊勢崎,伊勢崎
0,9e,1,東武鉄道,亀戸,曳舟
0,9e,2,東武鉄道,亀戸,小村井
0,9e,3,東武鉄道,亀戸,東あずま
0,9e,4,東武鉄道,亀戸,亀戸水神
0,9e,5,東武鉄道,亀戸,亀戸
0,9f,1,東武鉄道,大師,西新井
0,9f,2,東武鉄道,大師,大師前
0,a0,1,東武鉄道,佐野,葛生
0,a0,3,東武鉄道,佐野,多田
0,a0,4,東武鉄道,佐野,田沼
0,a0,6,東武鉄道,佐野,吉水
0,a0,8,東武鉄道,佐野,堀米
0,a0,9,東武鉄道,佐野,佐野
0,a0,a,東武鉄道,佐野,佐野市
0,a0,d,東武鉄道,佐野,田島
0,a0,10,東武鉄道,佐野,渡瀬
0,a0,14,東武鉄道,小泉,成島
0,a0,16,東武鉄道,小泉,本中野
0,a0,18,東武鉄道,小泉,篠塚
0,a0,19,東武鉄道,小泉,東小泉
0,a0,1a,東武鉄道,小泉,小泉町
0,a0,1b,東武鉄道,小泉,西小泉
0,a1,1,東武鉄道,小泉,東小泉
0,a1,3,東武鉄道,小泉,竜舞
0,a1,5,東武鉄道,桐生,太田
0,a1,7,東武鉄道,桐生,三枚橋
0,a1,9,東武鉄道,桐生,治良門橋
0,a1,b,東武鉄道,桐生,藪塚
0,a1,d,東武鉄道,桐生,阿左美
0,a1,e,東武鉄道,桐生,新桐生
0,a1,10,東武鉄道,桐生,相老
0,a1,12,東武鉄道,桐生,赤城
0,a2,3,東武鉄道,日光,杉戸高野台
0,a2,4,東武鉄道,日光,幸手
0,a2,5,東武鉄道,日光,南栗橋
0,a2,7,東武鉄道,日光,栗橋
0,a2,a,東武鉄道,日光,新古河
0,a2,c,東武鉄道,日光,柳生
0,a2,d,東武鉄道,日光,板倉東洋大前
0,a2,f,東武鉄道,日光,藤岡
0,a2,12,東武鉄道,日光,静和
0,a2,14,東武鉄道,日光,新大平下
0,a2,17,東武鉄道,日光,栃木
0,a2,19,東武鉄道,日光,新栃木
0,a2,1b,東武鉄道,日光,合戦場
0,a2,1d,東武鉄道,日光,家中
0,a2,20,東武鉄道,日光,東武金崎
0,a2,23,東武鉄道,日光,楡木
0,a2,25,東武鉄道,日光,樅山
0,a2,27,東武鉄道,日光,新鹿沼
0,a2,29,東武鉄道,日光,北鹿沼
0,a2,2c,東武鉄道,日光,板荷
0,a2,2e,東武鉄道,日光,下小代
0,a2,30,東武鉄道,日光,明神
0,a2,33,東武鉄道,日光,下今市
0,a2,34,東武鉄道,日光,上今市
0,a2,37,東武鉄道,日光,東武日光
0,a3,1,東武鉄道,宇都宮,新栃木
0,a3,2,東武鉄道,宇都宮,野州平川
0,a3,3,東武鉄道,宇都宮,野州大塚
0,a3,5,東武鉄道,宇都宮,壬生
0,a3,7,東武鉄道,宇都宮,国谷
0,a3,8,東武鉄道,宇都宮,おもちゃのまち
0,a3,a,東武鉄道,宇都宮,安塚
0,a3,c,東武鉄道,宇都宮,西川田
0,a3,d,東武鉄道,宇都宮,江曾島
0,a3,e,東武鉄道,宇都宮,南宇都宮
0,a3,10,東武鉄道,宇都宮,東武宇都宮
0,a4,1,東武鉄道,鬼怒川,下今市
0,a4,2,東武鉄道,鬼怒川,大谷向
0,a4,4,東武鉄道,鬼怒川,大桑
0,a4,6,東武鉄道,鬼怒川,新高徳
0,a4,8,東武鉄道,鬼怒川,小佐越
0,a4,a,東武鉄道,鬼怒川,鬼怒川温泉
0,a4,b,東武鉄道,鬼怒川,鬼怒川公園
0,a4,c,東武鉄道,鬼怒川,新藤原
0,a4,1d,蒲原鉄道,蒲原鉄道,五泉
0,a5,1,東武鉄道,野田,大宮
0,a5,2,東武鉄道,野田,北大宮
0,a5,3,東武鉄道,野田,大宮公園
0,a5,4,東武鉄道,野田,大和田
0,a5,5,東武鉄道,野田,七里
0,a5,7,東武鉄道,野田,岩槻
0,a5,9,東武鉄道,野田,東岩槻
0,a5,a,東武鉄道,野田,豊春
0,a5,b,東武鉄道,野田,八木崎
0,a5,d,東武鉄道,野田,春日部
0,a5,e,東武鉄道,野田,藤の牛島
0,a5,10,東武鉄道,野田,南桜井
0,a5,12,東武鉄道,野田,川間
0,a5,14,東武鉄道,野田,七光台
0,a5,15,東武鉄道,野田,清水公園
0,a5,16,東武鉄道,野田,愛宕
0,a5,17,東武鉄道,野田,野田市
0,a5,19,東武鉄道,野田,梅郷
0,a5,1b,東武鉄道,野田,運河
0,a5,1c,東武鉄道,野田,江戸川台
0,a5,1d,東武鉄道,野田,初石
0,a5,1e,東武鉄道,野田,流山おおたかの森
0,a5,1f,東武鉄道,野田,豊四季
0,a5,21,東武鉄道,野田,柏
0,a5,23,東武鉄道,野田,新柏
0,a5,24,東武鉄道,野田,増尾
0,a5,25,東武鉄道,野田,逆井
0,a5,27,東武鉄道,野田,高柳
0,a5,28,東武鉄道,野田,六実
0,a5,29,東武鉄道,野田,新鎌ヶ谷
0,a5,2a,東武鉄道,野田,鎌ヶ谷
0,a5,2c,東武鉄道,野田,馬込沢
0,a5,2e,東武鉄道,野田,塚田
0,a5,2f,東武鉄道,野田,新船橋
0,a5,30,東武鉄道,野田,船橋
0,a8,1,東武鉄道,伊勢崎,曳舟
0,a8,3,東武鉄道,伊勢崎,押上
0,a9,1,東武鉄道,東上本,池袋
0,a9,2,東武鉄道,東上本,北池袋
0,a9,3,東武鉄道,東上本,下板橋
0,a9,4,東武鉄道,東上本,大山
0,a9,5,東武鉄道,東上本,中板橋
0,a9,6,東武鉄道,東上本,ときわ台
0,a9,7,東武鉄道,東上本,上板橋
0,a9,8,東武鉄道,東上本,東武練馬
0,a9,9,東武鉄道,東上本,下赤塚
0,a9,a,東武鉄道,東上本,成増
0,a9,c,東武鉄道,東上本,和光市
0,a9,d,東武鉄道,東上本,朝霞
0,a9,e,東武鉄道,東上本,朝霞台
0,a9,f,東武鉄道,東上本,志木
0,a9,10,東武鉄道,東上本,柳瀬川
0,a9,11,東武鉄道,東上本,みずほ台
0,a9,12,東武鉄道,東上本,鶴瀬
0,a9,13,東武鉄道,東上本,ふじみ野
0,a9,14,東武鉄道,東上本,上福岡
0,a9,16,東武鉄道,東上本,新河岸
0,a9,18,東武鉄道,東上本,川越
0,a9,19,東武鉄道,東上本,川越市
0,a9,1b,東武鉄道,東上本,霞ヶ関
0,a9,1d,東武鉄道,東上本,鶴ヶ島
0,a9,1e,東武鉄道,東上本,若葉
0,a9,1f,東武鉄道,東上本,坂戸
0,a9,20,東武鉄道,東上本,北坂戸
0,a9,22,東武鉄道,東上本,高坂
0,a9,24,東武鉄道,東上本,東松山
0,a9,26,東武鉄道,東上本,森林公園
0,a9,28,東武鉄道,東上本,つきのわ
0,a9,29,東武鉄道,東上本,武蔵嵐山
0,a9,2c,東武鉄道,東上本,小川町
0,a9,2e,東武鉄道,東上本,東武竹沢
0,a9,30,東武鉄道,東上本,男衾
0,a9,32,東武鉄道,東上本,鉢形
0,a9,33,東武鉄道,東上本,玉淀
0,a9,34,東武鉄道,東上本,寄居
0,aa,1,東武鉄道,越生,坂戸
0,aa,3,東武鉄道,越生,一本松
0,aa,4,東武鉄道,越生,西大家
0,aa,5,東武鉄道,越生,川角
0,aa,6,東武鉄道,越生,武州長瀬
0,aa,7,東武鉄道,越生,東毛呂
0,aa,8,東武鉄道,越生,武州唐沢
0,aa,9,東武鉄道,越生,越生
0,ae,1,京成電鉄,成田空港,印旛日本医大
0,ae,3,京成電鉄,成田空港,成田湯川
0,ae,7,京成電鉄,成田空港,空港第2ビル
0,ae,9,京成電鉄（成田スカイアクセス）,成田スカイアクセス,成田空港
0,af,1,京成電鉄,本,京成上野
0,af,3,京成電鉄,本,日暮里
0,af,4,京成電鉄,本,新三河島
0,af,5,京成電鉄,本,町屋
0,af,6,京成電鉄,本,千住大橋
0,af,7,京成電鉄,本,京成関屋
0,af,8,京成電鉄,本,堀切菖蒲園
0,af,9,京成電鉄,本,お花茶屋
0,af,a,京成電鉄,本,青砥
0,af,b,京成電鉄,本,京成高砂
0,af,d,京成電鉄,本,京成小岩
0,af,e,京成電鉄,本,江戸川
0,af,f,京成電鉄,本,国府台
0,af,10,京成電鉄,本,市川真間
0,af,11,京成電鉄,本,菅野
0,af,12,京成電鉄,本,京成八幡
0,af,13,京成電鉄,本,鬼越
0,af,14,京成電鉄,本,京成中山
0,af,15,京成電鉄,本,東中山
0,af,16,京成電鉄,本,京成西船
0,af,17,京成電鉄,本,海神
0,af,19,京成電鉄,本,京成船橋
0,af,1b,京成電鉄,本,大神宮下
0,af,1c,京成電鉄,本,船橋競馬場
0,af,1d,京成電鉄,本,谷津
0,af,1f,京成電鉄,本,京成津田沼
0,af,21,京成電鉄,本,京成大久保
0,af,23,京成電鉄,本,実籾
0,af,25,京成電鉄,本,八千代台
0,af,27,京成電鉄,本,京成大和田
0,af,29,京成電鉄,本,勝田台
0,af,2b,京成電鉄,本,志津
0,af,2c,京成電鉄,本,ユーカリが丘
0,af,2e,京成電鉄,本,京成臼井
0,af,31,京成電鉄,本,京成佐倉
0,af,33,京成電鉄,本,大佐倉
0,af,35,京成電鉄,本,京成酒々井
0,af,37,京成電鉄,本,宗吾参道
0,af,39,京成電鉄,本,公津の杜
0,af,3a,京成電鉄,本,京成成田
0,af,3c,?þÀ®ÅÅÅ´,ËÜ,¶ð°æÌî¿®?æ?ì
0,af,3d,京成電鉄,東成田,東成田
0,b0,1,京成電鉄,押上,青砥
0,b0,2,京成電鉄,押上,京成立石
0,b0,3,京成電鉄,押上,四ッ木
0,b0,4,京成電鉄,押上,八広
0,b0,5,京成電鉄,押上,京成曳舟
0,b0,6,京成電鉄,押上,押上
0,b1,1,京成電鉄,金町,京成高砂
0,b1,2,京成電鉄,金町,柴又
0,b1,4,京成電鉄,金町,金町
0,b2,1,京成電鉄,千葉,京成津田沼
0,b2,3,京成電鉄,千葉,京成幕張本郷
0,b2,4,京成電鉄,千葉,京成幕張
0,b2,6,京成電鉄,千葉,検見川
0,b2,8,京成電鉄,千葉,京成稲毛
0,b2,a,京成電鉄,千葉,みどり台
0,b2,b,京成電鉄,千葉,西登戸
0,b2,c,京成電鉄,千葉,新千葉
0,b2,d,京成電鉄,千葉,京成千葉
0,b2,e,京成電鉄,千葉,千葉中央
0,b3,1,京成電鉄,本,京成成田
0,b3,4,京成電鉄,本,空港第2ビル
0,b3,5,京成電鉄,本,成田空港
0,b4,1,芝山鉄道,芝山鉄道,東成田
0,b4,3,芝山鉄道,芝山鉄道,芝山千代田
0,b5,1,京成電鉄,千原,千葉中央
0,b5,4,京成電鉄,千原,千葉寺
0,b5,6,京成電鉄,千原,大森台
0,b5,9,京成電鉄,千原,学園前
0,b5,b,京成電鉄,千原,おゆみ野
0,b5,e,京成電鉄,千原,ちはら台
0,b6,1,新京成電鉄,新京成,松戸
0,b6,2,新京成電鉄,新京成,上本郷
0,b6,3,新京成電鉄,新京成,松戸新田
0,b6,4,新京成電鉄,新京成,みのり台
0,b6,5,新京成電鉄,新京成,八柱
0,b6,6,新京成電鉄,新京成,常盤平
0,b6,8,新京成電鉄,新京成,五香
0,b6,9,新京成電鉄,新京成,元山
0,b6,a,新京成電鉄,新京成,くぬぎ山
0,b6,b,新京成電鉄,新京成,北初富
0,b6,c,新京成電鉄,新京成,新鎌ヶ谷
0,b6,d,新京成電鉄,新京成,初富
0,b6,e,新京成電鉄,新京成,鎌ヶ谷大仏
0,b6,f,新京成電鉄,新京成,二和向台
0,b6,10,新京成電鉄,新京成,三咲
0,b6,11,新京成電鉄,新京成,滝不動
0,b6,12,新京成電鉄,新京成,高根公団
0,b6,13,新京成電鉄,新京成,高根木戸
0,b6,14,新京成電鉄,新京成,北習志野
0,b6,15,新京成電鉄,新京成,習志野
0,b6,16,新京成電鉄,新京成,薬園台
0,b6,17,新京成電鉄,新京成,前原
0,b6,18,新京成電鉄,新京成,新津田沼
0,b6,19,新京成電鉄,新京成,京成津田沼
0,b8,1,東葉高速鉄道,東葉高速,西船橋
0,b8,3,東葉高速鉄道,東葉高速,東海神
0,b8,6,東葉高速鉄道,東葉高速,飯山満
0,b8,8,東葉高速鉄道,東葉高速,北習志野
0,b8,9,東葉高速鉄道,東葉高速,船橋日大前
0,b8,b,東葉高速鉄道,東葉高速,八千代緑が丘
0,b8,e,東葉高速鉄道,東葉高速,八千代中央
0,b8,10,東葉高速鉄道,東葉高速,村上
0,b8,11,東葉高速鉄道,東葉高速,東葉勝田台
0,b9,1,北総鉄道,北総,京成高砂
0,b9,2,北総鉄道,北総,新柴又
0,b9,3,北総鉄道,北総,矢切
0,b9,4,北総鉄道,北総,北国分
0,b9,6,北総鉄道,北総,秋山
0,b9,7,北総鉄道,北総,東松戸
0,b9,c,北総鉄道,北総,松飛台
0,b9,e,北総鉄道,北総,大町
0,b9,10,北総鉄道,北総,新鎌ケ谷
0,b9,12,北総鉄道,北総,西白井
0,b9,14,北総鉄道,北総,白井
0,b9,16,北総鉄道,北総,小室
0,b9,19,北総鉄道,北総,千葉ニュータウン中央
0,b9,1d,北総鉄道,北総,印西牧の原
0,b9,21,北総鉄道,北総,印旛日本医大
0,ba,1,西武鉄道,池袋,池袋
0,ba,3,西武鉄道,池袋,椎名町
0,ba,4,西武鉄道,池袋,東長崎
0,ba,5,西武鉄道,池袋,江古田
0,ba,6,西武鉄道,池袋,桜台
0,ba,7,西武鉄道,池袋,練馬
0,ba,8,西武鉄道,豊島,豊島園
0,ba,9,西武鉄道,西武有楽町,小竹向原
0,ba,a,西武鉄道,西武有楽町,新桜台
0,ba,b,西武鉄道,池袋,中村橋
0,ba,c,西武鉄道,池袋,富士見台
0,ba,d,西武鉄道,池袋,練馬高野台
0,ba,e,西武鉄道,池袋,石神井公園
0,ba,f,西武鉄道,池袋,大泉学園
0,ba,10,西武鉄道,池袋,保谷
0,ba,12,西武鉄道,池袋,ひばりケ丘
0,ba,13,西武鉄道,池袋,東久留米
0,ba,14,西武鉄道,池袋,清瀬
0,ba,16,西武鉄道,池袋,秋津
0,ba,1d,西武鉄道,池袋,所沢
0,ba,1f,西武鉄道,池袋,西所沢
0,ba,20,西武鉄道,狭山,下山口
0,ba,22,西武鉄道,狭山,西武球場前
0,ba,24,西武鉄道,池袋,小手指
0,ba,26,西武鉄道,池袋,狭山ヶ丘
0,ba,27,西武鉄道,池袋,武蔵藤沢
0,ba,2a,西武鉄道,池袋,稲荷山公園
0,ba,2b,西武鉄道,池袋,入間市
0,ba,2d,西武鉄道,池袋,仏子
0,ba,2e,西武鉄道,池袋,元加治
0,ba,30,西武鉄道,池袋,飯能
0,ba,31,西武鉄道,池袋,東飯能
0,ba,32,西武鉄道,池袋,武蔵丘
0,ba,33,西武鉄道,池袋,高麗
0,ba,35,西武鉄道,池袋,武蔵横手
0,ba,37,西武鉄道,池袋,東吾野
0,ba,3a,西武鉄道,池袋,吾野
0,ba,3c,西武鉄道,西武秩父,西吾野
0,ba,3e,西武鉄道,西武秩父,正丸
0,ba,42,西武鉄道,西武秩父,芦ヶ久保
0,ba,45,西武鉄道,西武秩父,横瀬
0,ba,47,西武鉄道,西武秩父,西武秩父
0,bd,1,西武鉄道,新宿,西武新宿
0,bd,3,西武鉄道,新宿,高田馬場
0,bd,4,西武鉄道,新宿,下落合
0,bd,5,西武鉄道,新宿,中井
0,bd,6,西武鉄道,新宿,新井薬師前
0,bd,7,西武鉄道,新宿,沼袋
0,bd,8,西武鉄道,新宿,野方
0,bd,9,西武鉄道,新宿,都立家政
0,bd,a,西武鉄道,新宿,鷺ノ宮
0,bd,b,西武鉄道,新宿,下井草
0,bd,c,西武鉄道,新宿,井荻
0,bd,d,西武鉄道,新宿,上井草
0,bd,e,西武鉄道,新宿,上石神井
0,bd,f,西武鉄道,新宿,武蔵関
0,bd,10,西武鉄道,新宿,東伏見
0,bd,11,西武鉄道,新宿,西武柳沢
0,bd,12,西武鉄道,新宿,田無
0,bd,14,西武鉄道,新宿,花小金井
0,bd,16,西武鉄道,新宿,小平
0,bd,18,西武鉄道,新宿,久米川
0,bd,19,西武鉄道,新宿,東村山
0,bd,1d,西武鉄道,新宿,所沢
0,bd,1f,西武鉄道,新宿,航空公園
0,bd,20,西武鉄道,新宿,新所沢
0,bd,23,西武鉄道,新宿,入曽
0,bd,25,西武鉄道,新宿,狭山市
0,bd,27,西武鉄道,新宿,新狭山
0,bd,29,西武鉄道,新宿,南大塚
0,bd,2e,西武鉄道,新宿,本川越
0,be,1,西武鉄道,国分寺,国分寺
0,be,3,西武鉄道,国分寺,恋ヶ窪
0,be,4,西武鉄道,国分寺,鷹の台
0,be,9,西武鉄道,国分寺,小川
0,be,19,西武鉄道,西武園,東村山
0,be,1b,西武鉄道,西武園,西武園
0,be,23,広島高速交通,アストラム,祇園新橋北
0,bf,1,西武鉄道,拝島,拝島
0,bf,3,西武鉄道,拝島,西武立川
0,bf,4,西武鉄道,拝島,武蔵砂川
0,bf,6,西武鉄道,拝島,玉川上水
0,bf,7,西武鉄道,拝島,東大和市
0,bf,9,西武鉄道,拝島,小川
0,bf,a,西武鉄道,拝島,萩山
0,bf,16,西武鉄道,拝島,小平
0,c0,1,西武鉄道,多摩湖,国分寺
0,c0,3,西武鉄道,多摩湖,一橋学園
0,c0,4,西武鉄道,多摩湖,青梅街道
0,c0,a,西武鉄道,多摩湖,萩山
0,c0,b,西武鉄道,多摩湖,八坂
0,c0,d,西武鉄道,多摩湖,武蔵大和
0,c0,e,西武鉄道,多摩湖,西武遊園地
0,c0,f,西武鉄道,山口,遊園地西
0,c0,11,西武鉄道,山口,西武球場前
0,c0,13,西武鉄道,狭山,下山口
0,c1,1,西武鉄道,西武有楽町,小竹向原
0,c1,3,西武鉄道,西武有楽町,新桜台
0,c1,7,西武鉄道,豊島,練馬
0,c1,8,西武鉄道,豊島,豊島園
0,c2,1,西武鉄道,多摩川,武蔵境
0,c2,2,西武鉄道,多摩川,新小金井
0,c2,4,西武鉄道,多摩川,多磨
0,c2,5,西武鉄道,多摩川,白糸台
0,c2,6,西武鉄道,多摩川,競艇場前
0,c2,7,西武鉄道,多摩川,是政
0,c4,5,首都圏新都市鉄道,つくばエクスプレス,秋葉原
0,c4,7,首都圏新都市鉄道,つくばエクスプレス,新御徒町
0,c4,9,首都圏新都市鉄道,つくばエクスプレス,浅草
0,c4,b,首都圏新都市鉄道,つくばエクスプレス,南千住
0,c4,d,首都圏新都市鉄道,つくばエクスプレス,北千住
0,c4,10,首都圏新都市鉄道,つくばエクスプレス,青井
0,c4,12,首都圏新都市鉄道,つくばエクスプレス,六町
0,c4,15,首都圏新都市鉄道,つくばエクスプレス,八潮
0,c4,18,首都圏新都市鉄道,つくばエクスプレス,三郷中央
0,c4,1a,首都圏新都市鉄道,つくばエクスプレス,南流山
0,c4,1c,首都圏新都市鉄道,つくばエクスプレス,流山セントラルパーク
0,c4,1e,首都圏新都市鉄道,つくばエクスプレス,流山おおたかの森
0,c4,21,首都圏新都市鉄道,つくばエクスプレス,柏の葉キャンパス
0,c4,23,首都圏新都市鉄道,つくばエクスプレス,柏たなか
0,c4,27,首都圏新都市鉄道,つくばエクスプレス,守谷
0,c4,2a,首都圏新都市鉄道,つくばエクスプレス,みらい平
0,c4,2d,首都圏新都市鉄道,つくばエクスプレス,みどりの
0,c4,30,首都圏新都市鉄道,つくばエクスプレス,万博記念公園
0,c4,33,首都圏新都市鉄道,つくばエクスプレス,研究学園
0,c4,36,首都圏新都市鉄道,つくばエクスプレス,つくば
0,c5,1,京王電鉄,本,新宿
0,c5,2,京王電鉄,本,初台
0,c5,3,京王電鉄,本,幡ケ谷
0,c5,4,京王電鉄,本,笹塚
0,c5,5,京王電鉄,本,代田橋
0,c5,6,京王電鉄,本,明大前
0,c5,7,京王電鉄,本,下高井戸
0,c5,8,京王電鉄,本,桜上水
0,c5,9,京王電鉄,本,上北沢
0,c5,a,京王電鉄,本,八幡山
0,c5,b,京王電鉄,本,芦花公園
0,c5,c,京王電鉄,本,千歳烏山
0,c5,d,京王電鉄,本,仙川
0,c5,e,京王電鉄,本,つつじケ丘
0,c5,f,京王電鉄,本,柴崎
0,c5,10,京王電鉄,本,国領
0,c5,11,京王電鉄,本,布田
0,c5,12,京王電鉄,本,調布
0,c5,13,京王電鉄,本,西調布
0,c5,14,京王電鉄,本,飛田給
0,c5,15,京王電鉄,本,武蔵野台
0,c5,16,京王電鉄,本,多磨霊園
0,c5,17,京王電鉄,本,東府中
0,c5,18,京王電鉄,本,府中
0,c5,19,京王電鉄,本,分倍河原
0,c5,1a,京王電鉄,本,中河原
0,c5,1b,京王電鉄,本,聖蹟桜ケ丘
0,c5,1c,京王電鉄,本,百草園
0,c5,1d,京王電鉄,本,高幡不動
0,c5,1e,京王電鉄,本,南平
0,c5,1f,京王電鉄,本,平山城址公園
0,c5,20,京王電鉄,本,長沼
0,c5,21,京王電鉄,本,北野
0,c5,22,京王電鉄,本,京王八王子
0,c7,1,京王電鉄,相模原,調布
0,c7,2,京王電鉄,相模原,京王多摩川
0,c7,3,京王電鉄,相模原,京王稲田堤
0,c7,4,京王電鉄,相模原,京王よみうりランド
0,c7,5,京王電鉄,相模原,稲城
0,c7,6,京王電鉄,相模原,若葉台
0,c7,7,京王電鉄,相模原,京王永山
0,c7,8,京王電鉄,相模原,京王多摩センター
0,c7,9,京王電鉄,相模原,京王堀之内
0,c7,a,京王電鉄,相模原,南大沢
0,c7,a,京王電鉄,相模原,南大沢
0,c7,b,京王電鉄,相模原,多摩境
0,c7,c,京王電鉄,相模原,橋本
0,c8,1,京王電鉄,高尾,北野
0,c8,2,京王電鉄,高尾,京王片倉
0,c8,3,京王電鉄,高尾,山田
0,c8,4,京王電鉄,高尾,めじろ台
0,c8,5,京王電鉄,高尾,狭間
0,c8,6,京王電鉄,高尾,高尾
0,c8,7,京王電鉄,高尾,高尾山口
0,c9,1,京王電鉄,競馬場,東府中
0,c9,2,京王電鉄,競馬場,府中競馬正門前
0,ca,1,京王電鉄,動物園,高幡不動
0,ca,2,京王電鉄,動物園,多摩動物公園
0,cb,1,京王電鉄,井の頭,渋谷
0,cb,2,京王電鉄,井の頭,神泉
0,cb,3,京王電鉄,井の頭,駒場東大前
0,cb,4,京王電鉄,井の頭,池ノ上
0,cb,5,京王電鉄,井の頭,下北沢
0,cb,6,京王電鉄,井の頭,新代田
0,cb,7,京王電鉄,井の頭,東松原
0,cb,8,京王電鉄,井の頭,明大前
0,cb,9,京王電鉄,井の頭,永福町
0,cb,a,京王電鉄,井の頭,西永福
0,cb,b,京王電鉄,井の頭,浜田山
0,cb,c,京王電鉄,井の頭,高井戸
0,cb,d,京王電鉄,井の頭,富士見ケ丘
0,cb,e,京王電鉄,井の頭,久我山
0,cb,f,京王電鉄,井の頭,三鷹台
0,cb,10,京王電鉄,井の頭,井の頭公園
0,cb,11,京王電鉄,井の頭,吉祥寺
0,ce,2,東京急行電鉄,東急東横,桜木町
0,ce,3,東京急行電鉄,東急東横,高島町
0,ce,5,東京急行電鉄,東急東横,横浜
0,ce,7,東京急行電鉄,東急東横,反町
0,ce,8,東京急行電鉄,東急東横,東白楽
0,ce,9,東京急行電鉄,東急東横,白楽
0,ce,a,東京急行電鉄,東急東横,妙蓮寺
0,ce,c,東京急行電鉄,東急東横,菊名
0,ce,e,東京急行電鉄,東急東横,大倉山
0,ce,f,東京急行電鉄,東急東横,綱島
0,ce,11,東京急行電鉄,東急東横,日吉
0,ce,12,東京急行電鉄,東急東横,元住吉
0,ce,14,東京急行電鉄,東急東横,武蔵小杉
0,ce,16,東京急行電鉄,東急東横,新丸子
0,ce,19,東京急行電鉄,東急東横,多摩川
0,ce,1a,東京急行電鉄,東急東横,田園調布
0,ce,1e,東京急行電鉄,東急東横,自由が丘
0,ce,1f,東京急行電鉄,東急東横,都立大学
0,ce,20,東京急行電鉄,東急東横,学芸大学
0,ce,21,東京急行電鉄,東急東横,祐天寺
0,ce,23,東京急行電鉄,東急東横,中目黒
0,ce,25,東京急行電鉄,東急東横,代官山
0,ce,26,東京急行電鉄,東急東横,渋谷
0,cf,12,東京急行電鉄,東急多摩川,蒲田
0,cf,14,東京急行電鉄,東急多摩川,矢口渡
0,cf,15,東京急行電鉄,東急多摩川,武蔵新田
0,cf,16,東京急行電鉄,東急多摩川,下丸子
